trial,complexity,interval_length,task_type,actual_count,user_answer,correct,,,===== SUMMARY =====,,,,,
74,2,20,2,8,8,1,,,,,,,,
75,2,20,2,7,7,1,,,,,,,,
76,2,20,1,1,1,1,,,,,,,,
77,2,20,1,1,1,1,,,,,,,,
78,2,20,1,1,1,1,,,,,,,,
79,2,20,1,0,0,1,,,,,,,,
80,2,20,1,1,1,1,,,,,,,,
81,2,20,1,1,1,1,,,,,,,,
82,2,20,1,3,3,1,,,,,,,,
83,2,20,1,2,2,1,,,,,,,,
84,2,20,2,8,8,1,,,,,,,,
85,2,20,2,9,9,1,,,,,,,,
86,2,20,2,8,8,1,,,,,,,,
87,2,20,2,8,8,1,,,,,,,,
88,2,20,2,8,8,1,,,,,,,,
89,2,20,2,8,8,1,,,,,,,,
90,2,20,2,7,7,1,,,,,,,,
91,2,20,2,9,9,1,,,,,,,,
92,2,10,1,1,1,1,,,,,,,,
93,2,10,1,1,1,1,,,,,,,,
94,2,10,1,3,2,0,,,,,,,,
95,2,10,1,3,3,1,,,,,,,,
96,2,10,2,6,6,1,,,,,,,,
97,2,10,2,9,10,0,,,,,,,,
98,2,10,1,3,3,1,,,,,,,,
99,2,10,1,2,2,1,,,,,,,,
100,2,10,1,2,2,1,,,,,,,,
101,2,10,1,3,2,0,,,,,,,,
102,2,10,2,7,9,0,,,,,,,,
103,2,10,2,8,8,1,,,,,,,,
104,2,10,2,6,6,1,,,,,,,,
105,2,10,1,0,0,1,,,,,,,,
106,2,10,1,1,1,1,,,,,,,,
107,2,10,1,3,3,1,,,,,,,,
108,2,10,1,2,1,0,,,,,,,,
109,2,10,2,9,9,1,,,,,,,,
110,2,10,2,8,8,1,,,,,,,,
111,2,10,2,8,8,1,,,,,,,,
112,2,10,2,8,8,1,,,,,,,,
113,2,10,1,0,0,1,,,,,,,,
114,2,10,1,2,2,1,,,,,,,,
115,2,10,1,4,4,1,,,,,,,,
116,2,10,1,1,1,1,,,,,,,,
117,2,10,2,4,4,1,,,,,,,,
118,2,10,2,7,7,1,,,,,,,,
119,2,10,2,8,8,1,,,,,,,,
120,2,10,1,1,0,0,,,,,,,,
121,2,10,1,3,3,1,,,,,,,,
122,2,10,1,0,0,1,,,,,,,,
123,2,10,2,9,2,0,,,,,,,,
124,2,10,2,9,10,0,,,,,,,,
125,2,10,2,8,8,1,,,,,,,,
126,2,10,1,3,3,1,,,,,,,,
127,2,10,1,0,0,1,,,,,,,,
128,2,10,1,4,4,1,,,,,,,,
129,2,10,1,3,3,1,,,,,,,,
130,2,10,2,7,7,1,,,,,,,,
131,2,10,2,7,9,0,,,,,,,,
132,2,10,2,7,7,1,,,,,,,,
133,2,10,2,7,7,1,,,,,,,,
134,3,20,1,2,2,1,,,,,,,,
135,3,20,1,3,2,0,,,,,,,,
136,3,20,1,3,3,1,,,,,,,,
137,3,20,1,4,4,1,,,,,,,,
138,3,20,1,6,5,0,,,,,,,,
139,3,20,2,7,7,1,,,,,,,,
140,3,20,2,6,6,1,,,,,,,,
141,3,20,2,8,8,1,,,,,,,,
142,3,20,2,9,9,1,,,,,,,,
143,3,20,1,4,4,1,,,,,,,,
144,3,20,1,3,3,1,,,,,,,,
145,3,20,1,3,3,1,,,,,,,,
146,3,20,1,3,3,1,,,,,,,,
147,3,20,2,8,9,0,,,,,,,,
148,3,20,2,5,6,0,,,,,,,,
149,3,20,2,7,7,1,,,,,,,,
150,3,20,2,8,8,1,,,,,,,,
151,3,20,2,6,6,1,,,,,,,,
152,3,20,1,6,6,1,,,,,,,,
153,3,20,1,5,5,1,,,,,,,,
154,3,20,1,4,4,1,,,,,,,,
155,3,20,2,7,7,1,,,,,,,,
156,3,20,2,6,8,0,,,,,,,,
157,3,20,2,4,4,1,,,,,,,,
158,3,20,2,7,7,1,,,,,,,,
159,3,30,1,5,5,1,,,,,,,,
160,3,30,1,3,3,1,,,,,,,,
161,3,30,1,6,6,1,,,,,,,,
162,3,30,1,3,3,1,,,,,,,,
163,3,30,1,3,3,1,,,,,,,,
164,3,30,1,3,3,1,,,,,,,,
165,3,30,1,4,4,1,,,,,,,,
166,3,30,2,5,5,1,,,,,,,,
167,3,30,2,7,7,1,,,,,,,,
168,3,30,2,5,5,1,,,,,,,,
169,3,30,2,8,8,1,,,,,,,,
170,3,30,2,4,4,1,,,,,,,,
171,3,30,2,9,9,1,,,,,,,,
172,3,30,1,3,3,1,,,,,,,,
173,3,30,1,3,3,1,,,,,,,,
174,3,30,1,2,2,1,,,,,,,,
175,3,30,1,3,3,1,,,,,,,,
176,3,30,1,2,2,1,,,,,,,,
177,3,30,1,2,1,0,,,,,,,,
178,3,30,1,3,3,1,,,,,,,,
179,3,30,1,5,5,1,,,,,,,,
180,3,30,1,2,2,1,,,,,,,,
181,3,30,2,7,8,0,,,,,,,,
182,3,30,2,8,8,1,,,,,,,,
183,3,30,2,9,9,1,,,,,,,,
184,3,30,2,8,8,1,,,,,,,,
185,3,30,2,6,6,1,,,,,,,,
186,3,10,1,2,2,1,,,,,,,,
187,3,10,1,3,3,1,,,,,,,,
188,3,10,2,9,9,1,,,,,,,,
189,3,10,2,7,9,0,,,,,,,,
190,3,10,1,6,6,1,,,,,,,,
191,3,10,1,3,3,1,,,,,,,,
192,3,10,2,9,9,1,,,,,,,,
193,3,10,2,7,7,1,,,,,,,,
194,3,10,2,7,7,1,,,,,,,,
195,3,10,1,2,2,1,,,,,,,,
196,3,10,2,9,9,1,,,,,,,,
197,3,10,2,8,8,1,,,,,,,,
198,3,10,1,2,2,1,,,,,,,,
199,3,10,1,5,5,1,,,,,,,,
200,3,10,2,6,7,0,,,,,,,,
201,3,10,2,8,9,0,,,,,,,,
202,3,10,2,5,5,1,,,,,,,,
203,3,10,1,1,1,1,,,,,,,,
204,3,10,1,5,4,0,,,,,,,,
205,3,10,2,7,7,1,,,,,,,,
206,3,10,2,7,7,1,,,,,,,,
207,3,10,1,0,0,1,,,,,,,,
208,3,10,1,2,1,0,,,,,,,,
209,3,10,1,3,3,1,,,,,,,,
210,3,10,2,6,7,0,,,,,,,,
211,3,10,2,3,4,0,,,,,,,,
212,1,10,1,1,1,1,,,,,,,,
213,1,10,1,0,0,1,,,,,,,,
214,1,10,1,2,2,1,,,,,,,,
215,1,10,1,2,2,1,,,,,,,,
216,1,10,1,2,2,1,,,,,,,,
217,1,10,2,9,9,1,,,,,,,,
218,1,10,2,9,9,1,,,,,,,,
219,1,10,2,8,8,1,,,,,,,,
220,1,10,2,7,7,1,,,,,,,,
221,1,10,2,7,7,1,,,,,,,,
222,1,10,1,2,2,1,,,,,,,,
223,1,10,1,1,1,1,,,,,,,,
224,1,10,1,0,0,1,,,,,,,,
225,1,10,1,0,0,1,,,,,,,,
226,1,10,1,0,0,1,,,,,,,,
227,1,10,1,0,0,1,,,,,,,,
228,1,10,1,2,2,1,,,,,,,,
229,1,10,2,8,8,1,,,,,,,,
230,1,10,2,8,8,1,,,,,,,,
231,1,10,2,9,9,1,,,,,,,,
232,1,10,2,9,9,1,,,,,,,,
233,1,10,2,9,9,1,,,,,,,,
234,1,10,2,9,9,1,,,,,,,,
235,1,10,1,2,2,1,,,,,,,,
236,1,10,1,0,0,1,,,,,,,,
237,1,10,1,0,0,1,,,,,,,,
238,1,10,1,1,1,1,,,,,,,,
239,1,10,1,1,1,1,,,,,,,,
240,1,10,1,1,1,1,,,,,,,,
241,1,10,1,0,0,1,,,,,,,,
242,1,10,2,9,9,1,,,,,,,,
243,1,10,2,9,9,1,,,,,,,,
244,1,10,2,9,9,1,,,,,,,,
245,1,10,2,9,9,1,,,,,,,,
246,1,10,2,9,9,1,,,,,,,,
247,1,10,2,9,9,1,,,,,,,,
248,1,10,1,0,0,1,,,,,,,,
249,1,10,1,3,3,1,,,,,,,,
250,1,10,1,2,2,1,,,,,,,,
251,1,10,1,0,0,1,,,,,,,,
252,1,10,2,8,8,1,,,,,,,,
253,1,10,2,9,1,0,,,,,,,,
254,1,10,2,9,1,0,,,,,,,,
255,1,10,2,9,1,0,,,,,,,,
256,1,10,2,9,1,0,,,,,,,,
257,1,10,2,9,1,0,,,,,,,,
258,1,10,1,0,0,1,,,,,,,,
259,1,10,1,2,2,1,,,,,,,,
260,1,10,1,0,0,1,,,,,,,,
261,1,10,1,1,1,1,,,,,,,,
262,1,10,1,0,0,1,,,,,,,,
263,1,10,2,9,9,1,,,,,,,,
264,1,10,2,8,8,1,,,,,,,,
265,1,10,2,8,8,1,,,,,,,,
266,1,10,2,7,7,1,,,,,,,,
267,1,10,1,0,0,1,,,,,,,,
268,1,10,1,2,2,1,,,,,,,,
269,1,10,1,3,3,1,,,,,,,,
270,1,10,1,0,0,1,,,,,,,,
271,1,10,1,0,0,1,,,,,,,,
272,1,10,1,2,2,1,,,,,,,,
273,1,10,2,9,9,1,,,,,,,,
274,1,10,2,9,9,1,,,,,,,,
275,1,10,2,9,9,1,,,,,,,,
276,1,10,2,9,9,1,,,,,,,,
277,1,10,2,8,8,1,,,,,,,,
278,1,10,2,8,8,1,,,,,,,,
279,1,20,1,2,2,1,,,,,,,,
280,1,20,1,1,1,1,,,,,,,,
281,1,20,1,0,0,1,,,,,,,,
282,1,20,1,0,0,1,,,,,,,,
283,1,20,1,0,0,1,,,,,,,,
284,1,20,1,0,0,1,,,,,,,,
285,1,20,1,1,1,1,,,,,,,,
286,1,20,1,3,3,1,,,,,,,,
287,1,20,1,2,2,1,,,,,,,,
288,1,20,1,2,2,1,,,,,,,,
289,1,20,1,0,0,1,,,,,,,,
290,1,20,1,1,1,1,,,,,,,,
291,1,20,1,1,1,1,,,,,,,,
292,1,20,2,9,9,1,,,,,,,,
293,1,20,2,8,8,1,,,,,,,,
294,1,20,2,9,9,1,,,,,,,,
295,1,20,2,7,7,1,,,,,,,,
296,1,20,2,8,8,1,,,,,,,,
297,1,20,2,8,8,1,,,,,,,,
298,1,20,2,8,8,1,,,,,,,,
299,1,20,2,9,9,1,,,,,,,,
300,1,20,2,8,8,1,,,,,,,,
301,1,20,2,8,8,1,,,,,,,,
302,1,20,2,9,9,1,,,,,,,,
303,1,20,2,8,8,1,,,,,,,,
304,1,20,1,1,1,1,,,,,,,,
305,1,20,1,1,1,1,,,,,,,,
306,1,20,1,1,1,1,,,,,,,,
307,1,20,1,1,1,1,,,,,,,,
308,1,20,1,0,0,1,,,,,,,,
309,1,20,1,0,0,1,,,,,,,,
310,1,20,1,0,0,1,,,,,,,,
311,1,20,1,2,2,1,,,,,,,,
312,1,20,1,0,0,1,,,,,,,,
313,1,20,1,1,1,1,,,,,,,,
314,1,20,1,1,1,1,,,,,,,,
315,1,20,1,1,1,1,,,,,,,,
316,1,20,1,0,0,1,,,,,,,,
317,1,20,2,8,8,1,,,,,,,,
318,1,20,2,9,9,1,,,,,,,,
319,1,20,2,9,9,1,,,,,,,,
320,1,20,2,9,1,0,,,,,,,,
321,1,20,2,9,1,0,,,,,,,,
322,1,20,2,9,1,0,,,,,,,,
323,1,20,2,9,1,0,,,,,,,,
324,1,20,2,9,1,0,,,,,,,,
325,1,20,2,7,3,0,,,,,,,,
326,1,20,2,9,1,0,,,,,,,,
327,1,20,2,9,1,0,,,,,,,,
328,1,20,2,9,1,0,,,,,,,,
329,1,20,2,8,2,0,,,,,,,,
330,1,20,1,3,3,1,,,,,,,,
331,1,20,1,0,0,1,,,,,,,,
332,1,20,1,1,1,1,,,,,,,,
333,1,20,1,1,1,1,,,,,,,,
334,1,20,1,3,3,1,,,,,,,,
335,1,20,1,2,2,1,,,,,,,,
336,1,20,1,0,0,1,,,,,,,,
337,1,20,1,3,2,0,,,,,,,,
338,1,20,1,0,0,1,,,,,,,,
339,1,20,1,1,1,1,,,,,,,,
340,1,20,1,3,3,1,,,,,,,,
341,1,20,1,0,0,1,,,,,,,,
342,1,20,1,2,2,1,,,,,,,,
343,1,20,1,0,0,1,,,,,,,,
344,1,20,2,9,9,1,,,,,,,,
345,1,20,2,8,9,0,,,,,,,,
346,1,20,2,7,7,1,,,,,,,,
347,1,20,2,9,9,1,,,,,,,,
348,1,20,2,8,8,1,,,,,,,,
349,1,20,2,8,8,1,,,,,,,,
350,1,20,2,8,8,1,,,,,,,,
351,1,20,2,8,8,1,,,,,,,,
352,1,20,2,9,9,1,,,,,,,,
353,1,20,2,8,8,1,,,,,,,,
354,1,20,2,5,6,0,,,,,,,,
355,1,20,2,9,9,1,,,,,,,,
356,1,30,1,2,2,1,,,,,,,,
357,1,30,1,1,1,1,,,,,,,,
358,1,30,1,0,0,1,,,,,,,,
359,1,30,1,1,1,1,,,,,,,,
360,1,30,1,1,1,1,,,,,,,,
361,1,30,1,1,1,1,,,,,,,,
362,1,30,1,1,1,1,,,,,,,,
363,1,30,1,1,1,1,,,,,,,,
364,1,30,1,0,0,1,,,,,,,,
365,1,30,1,0,0,1,,,,,,,,
366,1,30,1,1,1,1,,,,,,,,
367,1,30,1,3,3,1,,,,,,,,
368,1,30,1,1,1,1,,,,,,,,
369,1,30,1,2,2,1,,,,,,,,
370,1,30,1,2,1,0,,,,,,,,
371,1,30,1,2,2,1,,,,,,,,
372,1,30,1,1,1,1,,,,,,,,
373,1,30,1,0,0,1,,,,,,,,
374,1,30,1,0,0,1,,,,,,,,
375,1,30,1,1,1,1,,,,,,,,
376,1,30,1,1,1,1,,,,,,,,
377,1,30,2,9,9,1,,,,,,,,
378,1,30,2,9,9,1,,,,,,,,
379,1,30,2,9,9,1,,,,,,,,
380,1,30,2,9,9,1,,,,,,,,
381,1,30,2,9,9,1,,,,,,,,
382,1,30,2,9,9,1,,,,,,,,
383,1,30,2,9,9,1,,,,,,,,
384,1,30,2,9,9,1,,,,,,,,
385,1,30,2,9,9,1,,,,,,,,
386,1,30,2,8,8,1,,,,,,,,
387,1,30,2,9,9,1,,,,,,,,
388,1,30,2,9,9,1,,,,,,,,
389,1,30,2,8,8,1,,,,,,,,
390,1,30,2,9,9,1,,,,,,,,
391,1,30,2,8,8,1,,,,,,,,
392,1,30,2,9,9,1,,,,,,,,
393,1,30,2,8,8,1,,,,,,,,
394,1,30,2,9,9,1,,,,,,,,
395,1,30,2,7,8,0,,,,,,,,
396,1,30,1,3,3,1,,,,,,,,
397,1,30,1,2,2,1,,,,,,,,
398,1,30,1,0,0,1,,,,,,,,
399,1,30,1,1,1,1,,,,,,,,
400,1,30,1,1,1,1,,,,,,,,
401,1,30,1,0,0,1,,,,,,,,
402,1,30,1,1,1,1,,,,,,,,
403,1,30,1,1,1,1,,,,,,,,
404,1,30,1,1,1,1,,,,,,,,
405,1,30,1,0,0,1,,,,,,,,
406,1,30,1,0,0,1,,,,,,,,
407,1,30,1,0,0,1,,,,,,,,
408,1,30,1,0,0,1,,,,,,,,
409,1,30,1,2,1,0,,,,,,,,
410,1,30,1,1,1,1,,,,,,,,
411,1,30,1,1,1,1,,,,,,,,
412,1,30,1,4,4,1,,,,,,,,
413,1,30,1,2,2,1,,,,,,,,
414,1,30,1,0,0,1,,,,,,,,
415,1,30,1,1,1,1,,,,,,,,
416,1,30,2,9,9,1,,,,,,,,
417,1,30,2,9,9,1,,,,,,,,
418,1,30,2,9,9,1,,,,,,,,
419,1,30,2,9,9,1,,,,,,,,
420,1,30,2,9,9,1,,,,,,,,
421,1,30,2,9,9,1,,,,,,,,
422,1,30,2,9,9,1,,,,,,,,
423,1,30,2,8,8,1,,,,,,,,
424,1,30,2,9,9,1,,,,,,,,
425,1,30,2,9,9,1,,,,,,,,
426,1,30,2,8,8,1,,,,,,,,
427,1,30,2,8,8,1,,,,,,,,
428,1,30,2,9,9,1,,,,,,,,
429,1,30,2,8,8,1,,,,,,,,
430,1,30,2,9,9,1,,,,,,,,
431,1,30,2,6,6,1,,,,,,,,
432,1,30,2,9,1,0,,,,,,,,
433,1,30,2,8,8,1,,,,,,,,
434,1,30,2,9,9,1,,,,,,,,
